year,quarter,entity_type,entity_name,transaction_type,count,amount
2018,4,districts,sas nagar,TOTAL,771033,1538255981.1155858
2018,4,districts,patiala,TOTAL,343229,854933124.0667864
2018,4,districts,jalandhar,TOTAL,309298,787278146.4736681
2018,4,districts,sangrur,TOTAL,300930,429092237.0505666
2018,4,districts,amritsar,TOTAL,300266,797440476.1615218
2018,4,districts,bathinda,TOTAL,253384,614565899.4866277
2018,4,districts,fazilka,TOTAL,213017,434770271.47232676
2018,4,districts,pathankot,TOTAL,155199,443194938.3785553
2018,4,districts,kapurthala,TOTAL,140093,271879526.83803904
2018,4,pincodes,143001,TOTAL,200120,534226148.61016536
2018,4,pincodes,141008,TOTAL,138792,338688168.1351111
2018,4,pincodes,141003,TOTAL,135820,330229652.9470419
2018,4,pincodes,140301,TOTAL,119615,255074649.45137885
2018,4,pincodes,145001,TOTAL,102415,305340100.55406684
2018,4,pincodes,141017,TOTAL,100991,104841268.90803473
2018,4,pincodes,147001,TOTAL,91761,244144950.24468833
2018,4,pincodes,140603,TOTAL,91324,239464387.06890512
2018,4,pincodes,141010,TOTAL,85304,131706706.38009533
2018,4,pincodes,140308,TOTAL,78867,139336182.25199592
2019,1,districts,ludhiana,TOTAL,1955827,3406467299.5810013
2019,1,districts,sas nagar,TOTAL,1284091,2129328199.7382362
2019,1,districts,jalandhar,TOTAL,463733,969367415.6462662
2019,1,districts,patiala,TOTAL,440799,957447018.1314604
2019,1,districts,amritsar,TOTAL,404192,922712816.3038396
2019,1,districts,sangrur,TOTAL,366386,472831751.34869516
2019,1,districts,bathinda,TOTAL,323075,712296730.4083405
2019,1,districts,fazilka,TOTAL,273038,537572832.3080034
2019,1,districts,kapurthala,TOTAL,262162,366249498.0736331
2019,1,districts,hoshiarpur,TOTAL,159087,333307889.2385825
2019,1,pincodes,141003,TOTAL,595707,1215430195.6647024
2019,1,pincodes,140301,TOTAL,280331,550039487.685864
2019,1,pincodes,143001,TOTAL,271968,612763229.3012767
2019,1,pincodes,141008,TOTAL,162745,345994899.9449203
2019,1,pincodes,141017,TOTAL,160471,132527096.3467741
2019,1,pincodes,141010,TOTAL,151172,166230957.67552
2019,1,pincodes,140308,TOTAL,143153,189851467.26580697
2019,1,pincodes,144411,TOTAL,133287,138062721.70521837
2019,1,pincodes,140603,TOTAL,119962,290130530.36794275
2019,1,pincodes,147001,TOTAL,118966,276035226.5206078
2019,2,districts,ludhiana,TOTAL,2861806,6103196266.995374
2019,2,districts,sas nagar,TOTAL,1651321,3186753121.6444726
2019,2,districts,jalandhar,TOTAL,606445,1344928164.5729108
2019,2,districts,amritsar,TOTAL,464671,1153431871.5571177
2019,2,districts,patiala,TOTAL,428732,1033453294.3993945
2019,2,districts,bathinda,TOTAL,314775,796164323.076735
2019,2,districts,kapurthala,TOTAL,289692,450106236.80552906
2019,2,districts,sangrur,TOTAL,288602,525049272.43425035
2019,2,districts,fazilka,TOTAL,244089,576108452.4565028
2019,2,districts,pathankot,TOTAL,160293,445515294.3077082
2019,2,pincodes,141003,TOTAL,1655885,3715037000.799824
2019,2,pincodes,140301,TOTAL,656956,1423490829.888585
2019,2,pincodes,143001,TOTAL,328302,794409456.0496817
2019,2,pincodes,144001,TOTAL,223171,510477228.2559527
2019,2,pincodes,141008,TOTAL,170863,380846189.5630491
2019,2,pincodes,144411,TOTAL,167689,197554456.2886337
2019,2,pincodes,140603,TOTAL,137109,331433988.1807325
2019,2,pincodes,140308,TOTAL,130201,198114779.00164932
2019,2,pincodes,147001,TOTAL,117478,294491672.9823115
2019,2,pincodes,141001,TOTAL,109420,263774700.81900084
2019,3,districts,ludhiana,TOTAL,3105207,7455507218.782127
2019,3,districts,sas nagar,TOTAL,2133485,3949329973.001935
2019,3,districts,jalandhar,TOTAL,758891,1632069019.2274184
2019,3,districts,amritsar,TOTAL,675647,1486947290.2848449
2019,3,districts,patiala,TOTAL,648561,1363591162.6136816
2019,3,districts,kapurthala,TOTAL,494918,565670361.9945633
2019,3,districts,bathinda,TOTAL,416734,972384572.4071745
2019,3,districts,sangrur,TOTAL,330365,654399189.9915571
2019,3,districts,fazilka,TOTAL,314556,672363454.3736749
2019,3,districts,pathankot,TOTAL,217743,530602505.216503
2019,3,pincodes,141003,TOTAL,1510018,4396675867.114721
2019,3,pincodes,140301,TOTAL,729119,1730389569.2531195
2019,3,pincodes,143001,TOTAL,480086,1033217498.260842
2019,3,pincodes,144411,TOTAL,339659,256532691.53389835
2019,3,pincodes,141008,TOTAL,247451,536153796.34745836
2019,3,pincodes,144001,TOTAL,242232,628758357.3654436
2019,3,pincodes,140603,TOTAL,203430,428007304.9020716
2019,3,pincodes,140308,TOTAL,179291,247426917.03541344
2019,3,pincodes,147001,TOTAL,172849,390579370.1970187
2019,3,pincodes,141001,TOTAL,155082,356812751.3865651
2019,4,districts,ludhiana,TOTAL,3939299,9747197706.866158
2019,4,districts,sas nagar,TOTAL,2685032,4949390532.2517605
2019,4,districts,jalandhar,TOTAL,980520,2169729877.261026
2019,4,districts,amritsar,TOTAL,829302,1950326012.564148
2019,4,districts,patiala,TOTAL,799674,1781269263.452226
2019,4,districts,kapurthala,TOTAL,667137,741334179.2344623
2019,4,districts,bathinda,TOTAL,532029,1239636960.6158314
2019,4,districts,sangrur,TOTAL,448960,870965377.808314
2019,4,districts,fazilka,TOTAL,425525,946156853.0160115
2019,4,districts,pathankot,TOTAL,280434,697314026.1980982
2019,4,pincodes,141003,TOTAL,1876920,5392286092.499036
2019,4,pincodes,140301,TOTAL,932713,2156605286.3164034
2019,4,pincodes,143001,TOTAL,576382,1354075256.329587
2019,4,pincodes,144411,TOTAL,465401,320396328.0635756
2019,4,pincodes,141008,TOTAL,448788,1195196785.5822947
2019,4,pincodes,144001,TOTAL,339061,893587638.0343192
2019,4,pincodes,140308,TOTAL,255729,397723966.2082061
2019,4,pincodes,140603,TOTAL,246804,520026888.4406948
2019,4,pincodes,147001,TOTAL,205634,487323192.5281323
2019,4,pincodes,141001,TOTAL,183621,430105795.4530213
2020,1,districts,ludhiana,TOTAL,4234211,9811040748.858643
2020,1,districts,sas nagar,TOTAL,2856044,4802064278.867107
2020,1,districts,jalandhar,TOTAL,1138166,2475070637.207554
2020,1,districts,amritsar,TOTAL,960246,2170491285.561859
2020,1,districts,patiala,TOTAL,886202,1884698406.1873357
2020,1,districts,kapurthala,TOTAL,733357,736259091.7068343
2020,1,districts,bathinda,TOTAL,601259,1321796468.7923622
2020,1,districts,fazilka,TOTAL,500308,1106991298.8320842
2020,1,districts,sangrur,TOTAL,464316,899705429.0338153
2020,1,districts,hoshiarpur,TOTAL,321185,613999219.7583513
2020,1,pincodes,141008,TOTAL,2204060,6049261691.561724
2020,1,pincodes,140308,TOTAL,782052,1778464937.5073214
2020,1,pincodes,143001,TOTAL,655170,1503820133.12773
2020,1,pincodes,144411,TOTAL,502715,294837078.0203774
2020,1,pincodes,144001,TOTAL,399344,1065693560.4100368
2020,1,pincodes,140301,TOTAL,388888,495925984.09354955
2020,1,pincodes,140603,TOTAL,279571,551302646.1414292
2020,1,pincodes,147001,TOTAL,218251,493365771.2967855
2020,1,pincodes,141001,TOTAL,196501,450456150.5591303
2020,1,pincodes,141003,TOTAL,188752,405110896.2310368
2020,2,districts,ludhiana,TOTAL,3918678,9202417232.515121
2020,2,districts,sas nagar,TOTAL,1839791,3374122041.3441267
2020,2,districts,jalandhar,TOTAL,1023443,2169814875.621091
2020,2,districts,amritsar,TOTAL,968730,2109955827.7419932
2020,2,districts,patiala,TOTAL,922228,1936659811.767475
2020,2,districts,bathinda,TOTAL,627821,1418732928.7795854
2020,2,districts,fazilka,TOTAL,593260,1345296833.0455809
2020,2,districts,sangrur,TOTAL,497181,1065127674.2908587
2020,2,districts,hoshiarpur,TOTAL,430930,740901804.834342
2020,2,districts,pathankot,TOTAL,394701,828442435.8246017
2020,2,pincodes,141008,TOTAL,1933611,5935144850.588928
2020,2,pincodes,143001,TOTAL,606568,1360267849.7954679
2020,2,pincodes,140308,TOTAL,390635,1048947180.2488436
2020,2,pincodes,144001,TOTAL,293695,836446916.4686183
2020,2,pincodes,140301,TOTAL,242270,396941056.5856328
2020,2,pincodes,140603,TOTAL,230721,453001422.66260445
2020,2,pincodes,145001,TOTAL,206228,470130617.07350135
2020,2,pincodes,147001,TOTAL,196701,439768027.3954353
2020,2,pincodes,141003,TOTAL,165637,327683869.71565175
2020,2,pincodes,141001,TOTAL,162462,353195502.5688583
2020,3,districts,ludhiana,TOTAL,5373096,13411978555.224405
2020,3,districts,sas nagar,TOTAL,2481665,4322991690.252305
2020,3,districts,amritsar,TOTAL,1171180,2977010022.917255
2020,3,districts,jalandhar,TOTAL,1143419,2630961420.321203
2020,3,districts,patiala,TOTAL,1133088,2639345147.604691
2020,3,districts,bathinda,TOTAL,761837,1942683602.9336882
2020,3,districts,fazilka,TOTAL,650223,1533956137.4019094
2020,3,districts,sangrur,TOTAL,520244,1244533965.4714077
2020,3,districts,pathankot,TOTAL,447422,1117386418.785541
2020,3,districts,hoshiarpur,TOTAL,444703,938565050.5404744
2020,3,pincodes,141008,TOTAL,2867721,8360811842.828445
2020,3,pincodes,143001,TOTAL,769451,1999606622.5635748
2020,3,pincodes,140308,TOTAL,383703,757985873.2855716
2020,3,pincodes,140603,TOTAL,360947,757964358.2143505
2020,3,pincodes,140301,TOTAL,346393,572413273.2058285
2020,3,pincodes,144001,TOTAL,272576,747726279.984301
2020,3,pincodes,147001,TOTAL,267878,674360222.6899031
2020,3,pincodes,145001,TOTAL,248823,665895309.7393382
2020,3,pincodes,141003,TOTAL,227044,523270030.7321095
2020,3,pincodes,141001,TOTAL,225006,544450286.773348
2020,4,districts,ludhiana,TOTAL,6433526,16002263104.77765
2020,4,districts,sas nagar,TOTAL,3755533,6001552668.838071
2020,4,districts,amritsar,TOTAL,1634555,4214164098.316762
2020,4,districts,patiala,TOTAL,1580719,3741094568.09765
2020,4,districts,jalandhar,TOTAL,1514774,3490141380.4519215
2020,4,districts,bathinda,TOTAL,1029813,2560230080.072486
2020,4,districts,fazilka,TOTAL,898108,2330645109.184926
2020,4,districts,sangrur,TOTAL,709657,1815228277.1126363
2020,4,districts,pathankot,TOTAL,613446,1556030355.8837295
2020,4,districts,hoshiarpur,TOTAL,584688,1343655246.8605404
2020,4,pincodes,141008,TOTAL,2976448,8609568637.44256
2020,4,pincodes,143001,TOTAL,1085788,2799958793.967581
2020,4,pincodes,140603,TOTAL,562676,1122140774.1117558
2020,4,pincodes,140301,TOTAL,556418,865933875.1239388
2020,4,pincodes,140308,TOTAL,510268,745392328.1120301
2020,4,pincodes,147001,TOTAL,379659,921437976.1568284
2020,4,pincodes,145001,TOTAL,339689,903698958.4686396
2020,4,pincodes,141001,TOTAL,324863,795663905.6156021
2020,4,pincodes,144001,TOTAL,318708,841347822.6474943
2020,4,pincodes,141003,TOTAL,309431,725802164.1181587
2021,1,districts,ludhiana,TOTAL,8956495,19225271865.79327
2021,1,districts,sas nagar,TOTAL,4469959,6737530092.4958515
2021,1,districts,amritsar,TOTAL,1823100,4535248139.891067
2021,1,districts,jalandhar,TOTAL,1716126,3828908006.2314005
2021,1,districts,patiala,TOTAL,1594101,3743416293.2960615
2021,1,districts,bathinda,TOTAL,1089719,2681512020.113289
2021,1,districts,fazilka,TOTAL,926196,2485697202.7721486
2021,1,districts,sangrur,TOTAL,697801,1779386402.710884
2021,1,districts,hoshiarpur,TOTAL,585780,1384031539.442925
2021,1,districts,pathankot,TOTAL,570864,1486337867.4528933
2021,1,pincodes,141008,TOTAL,5548372,11884271323.49248
2021,1,pincodes,143001,TOTAL,1262201,3107158171.6790743
2021,1,pincodes,140308,TOTAL,792653,1209253471.7578707
2021,1,pincodes,140301,TOTAL,691120,948789979.4793088
2021,1,pincodes,140603,TOTAL,587114,1134618777.7354226
2021,1,pincodes,144001,TOTAL,482416,1141507924.8772001
2021,1,pincodes,147001,TOTAL,410606,979883081.4840537
2021,1,pincodes,141001,TOTAL,321848,785514720.510848
2021,1,pincodes,145001,TOTAL,312643,847325152.1424605
2021,1,pincodes,141003,TOTAL,302072,713089104.814704
2021,2,districts,ludhiana,TOTAL,11475061,23530471085.652363
2021,2,districts,sas nagar,TOTAL,4707042,7288830376.63194
2021,2,districts,amritsar,TOTAL,2166296,5279064151.566084
2021,2,districts,jalandhar,TOTAL,1968477,4316968650.261899
2021,2,districts,patiala,TOTAL,1870993,4409169677.402311
2021,2,districts,bathinda,TOTAL,1271905,3102199906.6400814
2021,2,districts,fazilka,TOTAL,1140866,2840373948.4850025
2021,2,districts,sangrur,TOTAL,852138,2194371528.5795517
2021,2,districts,pathankot,TOTAL,731752,1772534610.4927375
2021,2,districts,hoshiarpur,TOTAL,721249,1657693325.435227
2021,2,pincodes,141008,TOTAL,7637763,15520456270.585651
2021,2,pincodes,143001,TOTAL,1499864,3585966718.582096
2021,2,pincodes,140308,TOTAL,901416,1425394784.6029642
2021,2,pincodes,140301,TOTAL,714080,1040958190.725596
2021,2,pincodes,140603,TOTAL,619719,1217764376.0271494
2021,2,pincodes,144001,TOTAL,546406,1220377018.5199287
2021,2,pincodes,147001,TOTAL,470972,1151355120.6801445
2021,2,pincodes,145001,TOTAL,388018,972086889.8648155
2021,2,pincodes,141001,TOTAL,332063,817674432.3183126
2021,2,pincodes,141003,TOTAL,325305,749871102.3515452
2021,3,districts,ludhiana,TOTAL,16104345,30807741534.262596
2021,3,districts,sas nagar,TOTAL,6040235,8963728598.89373
2021,3,districts,amritsar,TOTAL,2859630,6530832877.10007
2021,3,districts,jalandhar,TOTAL,2663707,5579482421.017922
2021,3,districts,patiala,TOTAL,2400121,5270148761.145614
2021,3,districts,bathinda,TOTAL,1647401,3788551283.176148
2021,3,districts,fazilka,TOTAL,1378018,3111874915.8745384
2021,3,districts,sangrur,TOTAL,1015897,2422730555.689826
2021,3,districts,pathankot,TOTAL,936270,2224480978.5714393
2021,3,districts,hoshiarpur,TOTAL,907847,1983363435.8296313
2021,3,pincodes,141008,TOTAL,11041061,20678673037.58342
2021,3,pincodes,143001,TOTAL,1974996,4447292004.848708
2021,3,pincodes,140308,TOTAL,1122267,1653032309.3658862
2021,3,pincodes,140301,TOTAL,880844,1253484439.7695906
2021,3,pincodes,144001,TOTAL,844289,1780073560.4911208
2021,3,pincodes,140603,TOTAL,833255,1590074431.4319546
2021,3,pincodes,147001,TOTAL,648785,1494144090.0747273
2021,3,pincodes,145001,TOTAL,520820,1288359993.5674548
2021,3,pincodes,141001,TOTAL,470394,1088155017.5213614
2021,3,pincodes,151001,TOTAL,425732,1020518338.4298184
2021,4,districts,ludhiana,TOTAL,19553778,39292772660.87953
2021,4,districts,sas nagar,TOTAL,7503637,11088791931.951628
2021,4,districts,amritsar,TOTAL,3576353,8606940269.65073
2021,4,districts,jalandhar,TOTAL,3218973,7030833843.587089
2021,4,districts,patiala,TOTAL,2901070,6755184061.574616
2021,4,districts,bathinda,TOTAL,2056317,4674339276.828988
2021,4,districts,fazilka,TOTAL,1650972,4131028405.4906483
2021,4,districts,sangrur,TOTAL,1205039,3205553098.0632925
2021,4,districts,pathankot,TOTAL,1200445,2875653268.713999
2021,4,districts,kapurthala,TOTAL,1175355,2110713842.5000901
2021,4,pincodes,141008,TOTAL,13418112,26344629316.290863
2021,4,pincodes,143001,TOTAL,2428211,5753345068.588264
2021,4,pincodes,140308,TOTAL,1326368,2068398119.4130378
2021,4,pincodes,140301,TOTAL,1195981,1643665523.822769
2021,4,pincodes,144001,TOTAL,1016229,2247446014.3388247
2021,4,pincodes,140603,TOTAL,966217,1839650779.3144863
2021,4,pincodes,147001,TOTAL,761878,1835015551.7093265
2021,4,pincodes,145001,TOTAL,678080,1655351923.208128
2021,4,pincodes,141001,TOTAL,568332,1376083757.9036813
2021,4,pincodes,151001,TOTAL,507382,1195567872.7909434
2022,1,districts,ludhiana,TOTAL,21131450,40193189296.7483
2022,1,districts,sas nagar,TOTAL,8233644,11945087945.784222
2022,1,districts,amritsar,TOTAL,4020245,9595112041.612688
2022,1,districts,jalandhar,TOTAL,3480708,7482301985.829842
2022,1,districts,patiala,TOTAL,3167322,7185470674.538302
2022,1,districts,bathinda,TOTAL,2252561,5132201177.079787
2022,1,districts,fazilka,TOTAL,1942203,4723173436.355923
2022,1,districts,pathankot,TOTAL,1380244,3057799524.708644
2022,1,districts,sangrur,TOTAL,1350576,3436077358.298136
2022,1,districts,kapurthala,TOTAL,1326492,2322895082.0700884
2022,1,pincodes,141008,TOTAL,14304410,26313996218.719788
2022,1,pincodes,143001,TOTAL,2719468,6399436596.7550125
2022,1,pincodes,140308,TOTAL,1392852,2125034734.0134268
2022,1,pincodes,140301,TOTAL,1305956,1768536228.7671556
2022,1,pincodes,140603,TOTAL,1074201,1963267704.7051582
2022,1,pincodes,144001,TOTAL,1027217,2293800940.353794
2022,1,pincodes,147001,TOTAL,822756,1923327033.7336512
2022,1,pincodes,145001,TOTAL,775802,1744469196.2946777
2022,1,pincodes,141001,TOTAL,623201,1459308097.645636
2022,1,pincodes,151001,TOTAL,589881,1411828753.370968
2022,2,districts,ludhiana,TOTAL,26982785,46924183892.055084
2022,2,districts,sas nagar,TOTAL,10260992,13821174897.264778
2022,2,districts,amritsar,TOTAL,4934930,11388945408.67424
2022,2,districts,jalandhar,TOTAL,4368370,8843362969.63771
2022,2,districts,patiala,TOTAL,3836784,8150713456.483324
2022,2,districts,bathinda,TOTAL,2774270,5859074278.903449
2022,2,districts,fazilka,TOTAL,2322893,5235266714.464994
2022,2,districts,kapurthala,TOTAL,1900455,2826285167.86687
2022,2,districts,pathankot,TOTAL,1733490,3654246286.0727186
2022,2,districts,sangrur,TOTAL,1640279,3950202304.556946
2022,2,pincodes,141008,TOTAL,18613851,30932873842.40671
2022,2,pincodes,143001,TOTAL,3284678,7544432923.639183
2022,2,pincodes,140301,TOTAL,1707376,2132957264.045349
2022,2,pincodes,140308,TOTAL,1600015,2298740867.519915
2022,2,pincodes,144001,TOTAL,1384185,2874491811.5699377
2022,2,pincodes,140603,TOTAL,1318798,2270499395.124955
2022,2,pincodes,147001,TOTAL,1030096,2239173247.4908824
2022,2,pincodes,145001,TOTAL,962873,2069321829.0216851
2022,2,pincodes,144411,TOTAL,841422,583294319.3112409
2022,2,pincodes,141001,TOTAL,760816,1612735716.4188502
2022,3,districts,ludhiana,TOTAL,31697344,52659794645.55728
2022,3,districts,sas nagar,TOTAL,13524410,18050299571.02451
2022,3,districts,amritsar,TOTAL,5353882,11781862029.205471
2022,3,districts,jalandhar,TOTAL,4730075,9243374092.577248
2022,3,districts,patiala,TOTAL,4007021,8011939442.457413
2022,3,districts,kapurthala,TOTAL,2952123,3702626207.3035707
2022,3,districts,bathinda,TOTAL,2929344,5852032739.035611
2022,3,districts,fazilka,TOTAL,2618054,5147923013.794576
2022,3,districts,pathankot,TOTAL,1792893,3662889899.847559
2022,3,districts,hoshiarpur,TOTAL,1789334,3625177520.5732203
2022,3,pincodes,141007,TOTAL,17194042,26076678336.602097
2022,3,pincodes,141008,TOTAL,3792453,7270600019.612049
2022,3,pincodes,143001,TOTAL,3641708,7946208922.080432
2022,3,pincodes,141003,TOTAL,3522146,5956975288.715145
2022,3,pincodes,160066,TOTAL,3341430,5058698409.990889
2022,3,pincodes,140301,TOTAL,1917528,2247401003.103948
2022,3,pincodes,144001,TOTAL,1584180,3130303320.5152707
2022,3,pincodes,144411,TOTAL,1509657,1075946624.3366413
2022,3,pincodes,140603,TOTAL,1501915,2472962564.0728073
2022,3,pincodes,140308,TOTAL,1185509,1312944472.199987
2022,4,districts,ludhiana,TOTAL,33298864,57521708592.12727
2022,4,districts,sas nagar,TOTAL,13686435,18113344764.852985
2022,4,districts,amritsar,TOTAL,6049600,13743135320.99577
2022,4,districts,jalandhar,TOTAL,5556816,10699280684.068104
2022,4,districts,patiala,TOTAL,5290182,10462961913.338879
2022,4,districts,kapurthala,TOTAL,3514599,3945783181.7842913
2022,4,districts,bathinda,TOTAL,3201266,6432660306.980121
2022,4,districts,fazilka,TOTAL,2704233,5829795275.137226
2022,4,districts,hoshiarpur,TOTAL,2110456,4366867188.489857
2022,4,districts,sangrur,TOTAL,2004123,4766598735.821444
2022,4,pincodes,141007,TOTAL,19531735,31243716271.50683
2022,4,pincodes,143001,TOTAL,4052053,9080037202.707682
2022,4,pincodes,141003,TOTAL,3953534,7008561700.545109
2022,4,pincodes,160066,TOTAL,2485138,4220000618.172685
2022,4,pincodes,140301,TOTAL,2203096,2481278825.08311
2022,4,pincodes,144001,TOTAL,2024135,3899236693.1675825
2022,4,pincodes,144411,TOTAL,1891911,977306373.2836244
2022,4,pincodes,141008,TOTAL,1881474,4512618767.795233
2022,4,pincodes,140603,TOTAL,1679582,2760124408.65554
2022,4,pincodes,147001,TOTAL,1320186,2673533501.458725
2018,1,districts,south andaman,TOTAL,5688,12560249.343665812
2018,1,districts,nicobars,TOTAL,528,1139848.801225994
2018,1,districts,north and middle andaman,TOTAL,442,931663.0770939873
2018,1,pincodes,744101,TOTAL,1622,2769297.9039997994
2018,1,pincodes,744103,TOTAL,1223,2238041.8716124697
2018,1,pincodes,744102,TOTAL,969,3519059.937562449
2018,1,pincodes,744105,TOTAL,685,1298560.9515503529
2018,1,pincodes,744104,TOTAL,340,1039715.3111450541
2018,1,pincodes,744107,TOTAL,302,556059.5308556345
2018,1,pincodes,744301,TOTAL,283,445739.1633851439
2018,1,pincodes,744112,TOTAL,269,333709.56700413954
2018,1,pincodes,744202,TOTAL,193,238914.01667155625
2018,1,pincodes,744302,TOTAL,168,547469.6509380838
2018,2,districts,south andaman,TOTAL,9395,23948235.51634325
2018,2,districts,nicobars,TOTAL,1120,3072436.9081196385
2018,2,districts,north and middle andaman,TOTAL,825,1317863.0834906558
2018,2,pincodes,744101,TOTAL,2701,6310089.917084678
2018,2,pincodes,744103,TOTAL,1965,4752146.698501162
2018,2,pincodes,744102,TOTAL,1525,5810267.574788321
2018,2,pincodes,744105,TOTAL,997,2200332.971862734
2018,2,pincodes,744301,TOTAL,767,1953749.3787199226
2018,2,pincodes,744104,TOTAL,659,1650346.1906506256
2018,2,pincodes,744107,TOTAL,594,1601569.9821441039
2018,2,pincodes,744112,TOTAL,432,578829.1795229593
2018,2,pincodes,744202,TOTAL,405,626523.9803147907
2018,2,pincodes,744302,TOTAL,291,1026590.0735863491
2018,3,districts,south andaman,TOTAL,13511,44268112.46425246
2018,3,districts,nicobars,TOTAL,1471,6387829.151558982
2018,3,districts,north and middle andaman,TOTAL,1283,4901529.518499676
2018,3,pincodes,744101,TOTAL,3462,10833893.444488766
2018,3,pincodes,744103,TOTAL,3182,10184154.358592123
2018,3,pincodes,744102,TOTAL,2224,10365275.479700703
2018,3,pincodes,744105,TOTAL,1613,5152534.080403434
2018,3,pincodes,744104,TOTAL,1029,2588077.6866583927
2018,3,pincodes,744301,TOTAL,975,4256576.349618757
2018,3,pincodes,744112,TOTAL,579,1145815.7801705198
2018,3,pincodes,744107,TOTAL,547,1492405.302862124
2018,3,pincodes,744302,TOTAL,417,1976781.9199490356
2018,3,pincodes,744202,TOTAL,341,2099404.0789861116
2018,4,districts,south andaman,TOTAL,20136,75411840.8018554
2018,4,districts,north and middle andaman,TOTAL,2137,7955635.917688001
2018,4,districts,nicobars,TOTAL,1485,7180859.354911782
2018,4,pincodes,744101,TOTAL,4674,16392855.280625317
2018,4,pincodes,744103,TOTAL,4576,17022520.257624768
2018,4,pincodes,744102,TOTAL,3306,17019977.183053624
2018,4,pincodes,744105,TOTAL,2513,9935282.832151461
2018,4,pincodes,744104,TOTAL,1432,6091757.917089159
2018,4,pincodes,744211,TOTAL,1225,3451359.606027063
2018,4,pincodes,744301,TOTAL,928,4606293.657525641
2018,4,pincodes,744112,TOTAL,759,2208675.0435713646
2018,4,pincodes,744107,TOTAL,747,1825659.5128978956
2018,4,pincodes,744202,TOTAL,702,3797054.1677634423
2019,1,districts,south andaman,TOTAL,25683,85501972.38780196
2019,1,districts,north and middle andaman,TOTAL,3264,9561708.736298349
2019,1,districts,nicobars,TOTAL,1539,7236059.549389593
2019,1,pincodes,744103,TOTAL,5742,19401964.77965755
2019,1,pincodes,744101,TOTAL,5156,15501306.227195919
2019,1,pincodes,744102,TOTAL,3925,16683547.094795756
2019,1,pincodes,744105,TOTAL,3553,11588669.48032856
2019,1,pincodes,744104,TOTAL,2833,9141657.219605077
2019,1,pincodes,744211,TOTAL,1511,5794838.401831552
2019,1,pincodes,744202,TOTAL,1112,3613381.294736007
2019,1,pincodes,744107,TOTAL,1029,3592930.2975779255
2019,1,pincodes,744301,TOTAL,920,4652963.41114777
2019,1,pincodes,744112,TOTAL,802,1893718.6537822199
2019,2,districts,south andaman,TOTAL,28490,102530955.71341258
2019,2,districts,north and middle andaman,TOTAL,3371,8612103.13788812
2019,2,districts,nicobars,TOTAL,1828,9111650.82436246
2019,2,pincodes,744104,TOTAL,6142,15625676.560883244
2019,2,pincodes,744103,TOTAL,5847,23751450.067206983
2019,2,pincodes,744101,TOTAL,4863,19061125.41121897
2019,2,pincodes,744102,TOTAL,4120,18948733.987097777
2019,2,pincodes,744105,TOTAL,3500,13418692.199162653
2019,2,pincodes,744202,TOTAL,1153,3619993.3910789257
2019,2,pincodes,744107,TOTAL,1124,2967445.3902032813
2019,2,pincodes,744211,TOTAL,1047,3168331.9917352106
2019,2,pincodes,744301,TOTAL,1007,4849284.51925976
2019,2,pincodes,744112,TOTAL,763,2928099.608406143
2019,3,districts,south andaman,TOTAL,27421,91023888.32848613
2019,3,districts,north and middle andaman,TOTAL,4049,11481466.283356791
2019,3,districts,nicobars,TOTAL,2300,11566421.475451011
2019,3,pincodes,744103,TOTAL,5680,19906337.014255583
2019,3,pincodes,744101,TOTAL,5606,18745152.093515635
2019,3,pincodes,744104,TOTAL,4786,15754793.354826454
2019,3,pincodes,744102,TOTAL,3643,14572605.602745283
2019,3,pincodes,744105,TOTAL,3512,11767223.99688773
2019,3,pincodes,744202,TOTAL,1417,3875602.0982028744
2019,3,pincodes,744301,TOTAL,1402,6195496.621729916
2019,3,pincodes,744211,TOTAL,1118,2983697.449378184
2019,3,pincodes,744107,TOTAL,914,1988299.759710987
2019,3,pincodes,744112,TOTAL,833,2198831.6919406196
2019,4,districts,south andaman,TOTAL,27843,110930312.20611623
2019,4,districts,north and middle andaman,TOTAL,4716,13524056.784573946
2019,4,districts,nicobars,TOTAL,2600,12384161.52668771
2019,4,pincodes,744104,TOTAL,6633,20626642.701508522
2019,4,pincodes,744101,TOTAL,5282,23247752.473849062
2019,4,pincodes,744103,TOTAL,4840,19792507.955761045
2019,4,pincodes,744105,TOTAL,3528,15302141.17488026
2019,4,pincodes,744102,TOTAL,3237,15350444.97320769
2019,4,pincodes,744202,TOTAL,1783,5800016.5561128855
2019,4,pincodes,744211,TOTAL,1596,7908264.721918669
2019,4,pincodes,744301,TOTAL,1549,7056478.928838715
2019,4,pincodes,744201,TOTAL,886,946768.0636478986
2019,4,pincodes,744107,TOTAL,777,3030368.911900454
2020,1,districts,south andaman,TOTAL,32713,134679396.90582758
2020,1,districts,north and middle andaman,TOTAL,5674,14697371.617857102
2020,1,districts,nicobars,TOTAL,2911,12099543.773590053
2020,1,pincodes,744101,TOTAL,11793,58229349.02415232
2020,1,pincodes,744103,TOTAL,5870,22009443.073053975
2020,1,pincodes,744105,TOTAL,4635,16774043.311987936
2020,1,pincodes,744102,TOTAL,3820,14517706.12269676
2020,1,pincodes,744211,TOTAL,1837,8425387.79004211
2020,1,pincodes,744301,TOTAL,1819,6901162.107519586
2020,1,pincodes,744202,TOTAL,1794,5037742.395579022
2020,1,pincodes,744104,TOTAL,1302,5293130.290633954
